APP_ID, CIBIL_SCORE_VALUE ,NEW_CUST,CUS_CATGCODE , EMPLOYMENT_TYPE ,AGE, SEX  , NO_OF_DEPENDENTS , MARITAL , EDU_QUA,  P_RESTYPE , P_CATEGORY , EMPLOYEE_TYPE ,  MON_IN_OCC , INCOM_EXP_GMI ,LTV, TENURE ,STATUS
28493,0,YES,1,1,21,F,2,1,1,0,4,1,60,0,0.742503248,24,0
28495,2,NO,1,1,24,F,2,1,1,0,4,1,60,0,0.650860065,18,1
28497,0,YES,1,1,28,F,2,1,1,0,4,1,36,0,0.656665151,18,0
28499,1,NO,1,0,30,F,2,1,0,0,4,0,60,0,0.673502719,18,1
28501,1,NO,1,0,39,F,2,1,1,0,4,0,180,0,0.841528777,24,0
28503,0,YES,1,0,49,F,2,1,0,0,4,0,12,0,0.669792364,12,0
28505,1,NO,1,0,37,F,2,1,1,0,4,0,120,0,0.841008107,24,1
28507,2,NO,1,0,30,F,2,1,1,0,4,0,36,0,0.688895012,18,0
28509,2,NO,0,1,45,F,2,1,1,0,4,1,85,1,0.909890042,24,0
28511,0,YES,1,1,26,F,2,1,1,0,4,1,13,0,0.785332091,24,0
28513,1,NO,1,1,26,F,1,0,0,0,1,1,25,0,0.814818839,36,1
28515,2,NO,1,0,30,F,1,1,0,0,1,0,61,0,0.759895296,24,1
28517,0,YES,1,1,23,M,0,1,1,0,4,1,12,0,0.843949045,24,1
28519,0,YES,1,0,38,F,0,1,1,0,4,1,36,2,0.813953488,18,1
28521,2,NO,1,1,25,F,2,0,1,0,4,1,24,0,0.767099567,24,0
28523,1,NO,1,1,44,F,2,1,1,1,4,1,36,0,0.669423701,24,1
28525,1,NO,1,0,43,F,2,0,0,0,4,2,360,0,0.757950239,24,0
28527,2,NO,1,1,24,F,0,0,1,2,4,1,48,2,0.791755012,24,0
28529,0,YES,1,0,42,F,2,1,1,2,4,2,60,3,0.717154826,24,0
28531,2,NO,1,0,39,F,2,1,0,0,4,2,240,3,0.680691946,36,0
28533,0,YES,1,1,35,F,2,1,0,0,4,1,60,2,0.846731199,24,0
28535,2,NO,1,1,31,F,2,1,0,0,4,1,60,3,0.789294862,24,0
28537,0,YES,1,0,23,F,0,0,1,2,4,0,12,2,0.848713916,36,0
28539,0,YES,1,0,23,F,2,0,1,2,4,0,24,0,0.703575548,18,1
28541,2,NO,1,1,49,F,3,1,1,0,4,1,300,2,0.827154391,18,0
28543,0,YES,1,1,24,F,2,0,1,1,4,1,36,0,0.706870984,36,0
28545,1,NO,1,0,48,F,2,1,1,0,4,0,300,1,0.749711649,24,1
28547,0,NO,1,1,27,F,2,0,1,0,4,1,24,0,0.863828373,24,0
28549,2,NO,1,0,42,F,2,1,0,0,4,0,204,0,0.73323447,12,0
28551,2,NO,1,1,38,F,2,0,1,2,4,1,132,3,1,12,0
28553,2,NO,1,0,49,F,2,1,0,0,4,0,120,0,0.807023207,36,0
28555,0,YES,1,1,23,F,1,1,0,2,4,1,24,0,0.767878122,36,1
28557,1,NO,1,1,24,F,0,0,1,2,4,1,12,3,0.705530808,18,0
28559,2,NO,1,0,34,F,1,0,1,2,4,0,96,1,0.887511901,36,0
28561,2,NO,0,1,26,F,1,0,1,1,4,1,12,2,0.800787441,18,0
28563,0,YES,1,1,22,F,0,0,1,1,4,1,24,0,0.8886479,18,0
28565,0,YES,1,1,32,F,1,1,0,2,4,1,12,0,0.70736224,18,0
28567,0,YES,1,1,20,F,0,0,1,1,4,1,12,0,0.848865441,24,1
28569,2,NO,1,1,19,F,0,0,0,1,4,1,36,0,0.7984696,24,1
28571,0,YES,1,0,24,F,2,0,0,0,1,0,60,1,0.673633441,18,0
28573,2,NO,1,0,42,F,2,1,0,0,1,0,216,1,0.673633441,18,0
28575,1,NO,1,0,55,F,2,0,0,0,1,0,24,0,0.771381579,24,1
28577,1,NO,1,1,36,F,3,1,0,0,4,1,12,1,0.878549339,24,1
28579,2,NO,1,1,26,F,1,0,1,0,4,1,6,1,0.770935723,24,0
28581,2,NO,1,0,44,F,2,1,0,0,4,0,60,0,0.690463783,24,0
28583,2,NO,1,0,44,F,2,1,0,0,4,0,60,0,0.690463783,24,1
28585,2,NO,1,1,25,F,1,0,0,1,4,1,168,0,0.70176334,18,0
28587,2,NO,1,1,27,F,2,1,1,0,4,1,36,0,0.70669108,36,0
28589,0,YES,1,1,25,F,2,1,1,0,4,1,12,0,0.609456737,24,0
28591,0,YES,1,1,22,F,2,1,1,0,4,1,12,0,0.784355292,24,0
28593,2,NO,1,0,44,F,2,1,1,0,4,0,180,0,0.834114598,24,0
28595,0,YES,1,1,38,F,2,1,1,2,4,1,60,1,0.511945392,12,1
28597,2,NO,1,1,42,F,2,1,1,0,4,1,180,1,0.801352854,24,0
28599,0,YES,1,0,42,F,2,1,0,0,4,0,96,0,0.817358851,24,1
28601,1,NO,0,1,29,F,2,1,1,0,4,1,24,0,0.874012087,24,0
28603,0,YES,1,0,42,F,2,1,0,0,4,0,96,0,0.817358851,24,1
28605,1,NO,1,0,49,F,2,1,0,0,4,0,240,0,0.784313725,24,1
28607,2,NO,1,1,21,F,0,0,0,0,4,1,12,0,0.559938916,18,0
28609,2,NO,1,1,21,F,0,0,0,0,4,1,12,0,0.559938916,18,1
28611,2,NO,1,1,30,F,2,1,0,0,4,1,96,0,0.842206581,24,0
28613,1,NO,1,1,40,F,2,1,0,1,4,1,17,0,0.886447778,24,1
28615,2,NO,1,0,35,F,2,1,1,0,4,0,60,1,0.858715967,12,0
28617,0,YES,1,0,23,F,0,0,1,0,4,0,48,0,0.589314879,18,0
28619,0,NO,1,1,39,F,3,1,0,0,4,1,48,1,0.845981171,24,1
28621,2,NO,1,0,39,F,3,1,0,0,4,0,48,1,0.72413735,24,0
28623,0,YES,1,1,30,F,3,1,0,0,4,1,60,1,0.799919166,24,1
28625,2,NO,1,1,24,F,3,1,0,0,4,1,12,0,0.808339368,36,0
28627,2,NO,1,1,25,M,3,1,0,0,4,1,84,1,0.634883212,18,0
28629,2,NO,1,1,28,F,3,1,0,0,4,1,96,0,0.804971287,24,0
28631,0,YES,1,1,40,F,3,1,0,1,2,1,60,0,0.848150261,24,0
28633,2,NO,1,0,41,M,3,0,0,0,2,0,48,1,0.811034673,24,1
28635,0,YES,1,0,38,F,3,0,0,0,4,1,265,0,0.805109031,24,0
28637,2,NO,1,1,29,F,2,0,0,2,4,1,25,0,0.89912613,24,0
28639,0,YES,1,1,45,F,2,1,1,0,4,1,13,0,0.714273738,24,0
28641,2,NO,1,1,29,F,1,0,0,2,4,1,25,0,0.89912613,24,1
28643,0,YES,1,1,26,F,1,0,1,0,1,1,37,0,0.811237466,36,0
28645,1,NO,1,0,41,F,3,1,0,0,2,0,120,1,0.822703354,24,0
28647,0,YES,1,0,32,F,3,1,0,1,2,0,24,0,0.848150261,24,1
28649,0,YES,1,0,21,F,3,0,0,1,2,0,24,0,0.72413735,24,0
28651,2,NO,1,1,28,F,3,1,0,0,2,1,24,0,0.715717149,24,1
28653,2,NO,1,1,44,F,3,1,0,0,4,1,120,1,1,36,0
28655,2,NO,1,0,36,F,3,1,0,0,4,0,240,1,0.892541385,36,0
28657,1,NO,1,1,22,F,2,0,0,0,2,1,36,0,0.848444518,24,1
28659,2,NO,1,1,33,M,3,1,0,0,2,1,96,1,0.899277547,24,0
28661,0,YES,1,1,49,F,3,1,0,0,4,1,60,0,0.82477142,24,1
28663,2,NO,1,0,23,F,3,1,0,0,2,0,60,1,0.54575371,12,0
28665,2,NO,1,1,26,F,3,1,0,0,2,1,48,0,0.893759642,36,0
28667,0,YES,0,1,49,F,3,1,0,0,4,1,60,0,0.82477142,24,1
28669,1,NO,1,1,24,F,3,0,0,0,2,1,36,0,0.788491928,24,1
28671,1,NO,1,1,45,M,3,1,0,0,2,1,24,0,0.847140088,24,1
28673,0,NO,1,1,51,F,1,1,0,0,4,1,360,0,0.754617984,24,0
28675,0,YES,0,1,20,M,1,1,1,0,4,1,12,0,0.714668572,18,0
28677,2,NO,1,1,44,F,1,1,0,1,4,1,120,0,0.462380694,18,1
28679,0,YES,1,0,37,M,1,1,0,0,4,0,120,0,0.849107798,18,0
28681,1,NO,1,0,48,F,3,1,0,0,4,0,180,0,0.789542228,24,0
28683,0,YES,1,0,27,F,1,1,0,0,4,2,168,0,0.813515498,12,0
28685,0,YES,1,0,31,F,1,1,0,0,4,0,120,0,0.661255843,18,0
28687,2,NO,1,1,25,F,1,1,0,0,4,1,60,0,0.950771181,36,1
28689,0,YES,1,0,30,F,1,1,0,0,4,0,72,1,0.773391379,18,0
28691,2,NO,1,0,41,F,1,1,0,0,4,0,264,0,0.849246397,18,0
28693,2,NO,1,0,36,F,1,1,0,0,4,0,240,0,0.623014142,18,0
28695,0,YES,1,1,39,F,1,1,1,0,4,1,288,0,0.849246397,24,0
28697,2,NO,1,1,48,F,1,1,1,0,4,1,360,1,0.075535217,18,1
28699,2,NO,1,0,37,F,1,1,1,0,4,0,240,0,0.609428331,18,0
28701,2,NO,1,1,50,F,1,1,1,0,4,1,360,2,0.898717061,18,0
28703,0,YES,1,0,26,F,1,1,0,0,4,0,120,0,0.675769269,18,0
28705,2,NO,1,0,43,M,1,1,0,0,4,0,36,0,0.898686817,24,0
28707,2,NO,0,1,26,F,1,1,1,0,4,1,96,1,0.682868869,18,0
28709,1,NO,1,0,30,F,1,1,0,0,4,0,36,1,0.815734891,24,0
28711,2,NO,1,1,48,F,1,1,1,0,4,1,360,1,0.755355864,18,1
28713,1,NO,1,1,43,F,1,1,0,0,4,1,252,0,0.841501428,36,1
28715,2,NO,1,0,30,F,1,1,0,0,4,0,72,0,0.79112524,24,0
28717,1,NO,1,1,22,F,1,1,0,0,4,1,60,0,0.755112109,18,1
28719,2,NO,1,0,28,F,1,1,0,0,4,0,120,0,0.849668466,36,1
28721,1,NO,1,0,44,F,1,1,0,0,4,0,360,1,0.684344184,24,1
28723,0,YES,1,0,22,F,1,1,1,0,4,1,168,0,0.81831021,18,0
28725,2,NO,0,1,38,F,1,1,1,0,4,1,36,1,0.843663524,24,0
28727,2,NO,1,0,53,F,1,1,0,0,4,0,336,0,0.843663524,36,0
28729,2,NO,1,1,48,F,1,1,1,0,2,1,360,1,0.755355864,18,1
28731,2,NO,1,0,41,F,1,1,0,0,4,0,300,0,0.601843455,18,0
28733,0,YES,1,0,25,F,1,1,0,0,4,0,36,0,0.778782459,36,0
28735,2,NO,1,1,31,F,1,1,1,0,4,1,96,0,0.596946011,24,0
28737,2,NO,1,0,39,F,1,1,0,0,4,2,240,1,0.840737871,24,0
28739,1,NO,1,1,28,F,1,1,1,0,4,1,72,0,0.754505476,18,0
28741,2,NO,1,0,47,F,1,1,0,0,4,0,264,3,0.720199109,24,0
28743,0,NO,1,1,27,F,1,0,1,0,4,1,24,0,0.845387226,36,0
28745,0,YES,1,1,24,F,1,1,0,0,4,1,60,0,0.864351331,24,0
28747,0,NO,1,1,21,F,1,0,1,0,4,1,12,0,0.868511019,24,0
28749,2,NO,1,1,41,M,1,1,0,0,4,1,168,1,0.785434947,24,0
28751,0,YES,1,1,22,F,2,0,0,1,4,1,12,0,0.822703354,24,0
28753,0,YES,1,1,25,F,2,0,0,0,2,1,48,0,0.707296947,24,0
28755,0,YES,1,0,23,F,1,0,0,0,4,0,60,0,0.835866261,24,0
28757,2,NO,1,1,22,F,1,1,0,0,4,1,12,0,0.772509514,24,0
28759,2,NO,1,0,34,F,1,1,0,0,4,0,180,0,0.875130815,36,0
28761,0,YES,1,0,22,F,1,0,0,0,4,0,60,0,0.694869087,24,0
28763,2,NO,1,0,43,M,1,1,0,0,4,0,60,1,0.858188836,18,0
28765,0,YES,1,0,43,F,1,1,0,0,4,1,84,0,0.596471401,24,0
28767,1,NO,1,0,25,F,1,0,0,0,4,0,120,1,0.783494385,36,0
28769,0,YES,1,0,23,F,1,0,0,0,4,0,60,0,0.898858075,24,1
28771,2,NO,1,1,20,F,1,0,0,2,4,1,60,1,0.849747565,36,1
28773,1,NO,1,0,31,F,1,1,0,2,4,0,120,1,0.760803408,12,1
28775,1,NO,1,0,27,F,1,0,1,0,4,0,156,0,0.842472888,36,1
28777,0,YES,1,0,23,F,1,1,1,0,4,0,36,0,0.75259447,12,0
28779,1,NO,1,1,44,F,1,1,0,0,4,1,240,1,0.827155199,24,1
28781,2,NO,1,0,54,F,1,1,0,0,4,0,360,1,0.71063104,18,0
28783,2,NO,1,1,28,F,1,1,1,0,4,1,24,1,0.827155199,18,1
28785,0,YES,1,0,31,F,1,1,1,0,4,0,12,1,0.008945797,36,0
28787,1,NO,1,0,45,F,1,1,0,0,4,0,300,1,0.74290791,24,0
28789,2,NO,1,1,30,F,1,1,1,0,4,1,60,1,0.736780835,18,0
28791,1,NO,1,1,25,F,1,0,0,0,4,1,96,0,0.990266096,36,1
28793,0,YES,1,0,36,F,1,1,0,0,4,0,65,0,0.750566754,18,0
28795,2,NO,1,1,44,F,1,1,1,0,4,1,60,1,0.334535704,18,0
28797,1,NO,1,0,33,F,1,1,0,0,4,0,120,0,0.830234993,24,0
28799,0,YES,1,1,22,F,1,0,0,0,4,1,24,0,0.773313116,18,1
28801,2,NO,1,0,34,F,1,1,0,0,4,0,60,0,0.783474108,18,0
28803,2,NO,1,1,27,M,1,0,1,0,4,1,30,0,0.773543288,12,0
28805,0,YES,1,0,26,F,1,0,1,0,4,2,48,0,0.879347223,24,0
28807,2,NO,1,0,27,F,1,1,0,0,4,0,180,0,0.760516517,18,1
28809,0,YES,1,1,32,F,1,1,0,0,4,1,168,1,0.81183751,12,0
28811,2,NO,1,0,45,F,1,1,0,2,4,1,120,0,0.814597589,24,0
28813,2,NO,1,1,26,F,1,1,0,0,4,0,96,0,0.08124309,18,1
28815,2,NO,1,1,30,F,1,1,0,2,4,1,120,1,0.660273542,18,0
28817,1,NO,1,0,31,F,1,1,0,2,4,0,120,1,0.760803408,12,0
28819,2,NO,1,0,39,F,1,0,0,2,4,0,168,0,0.779262087,12,0
28821,2,NO,1,0,32,F,1,1,0,2,4,0,60,0,0.901034023,36,0
28823,1,NO,1,0,33,F,1,1,0,0,4,0,120,0,0.725544158,18,0
28825,2,NO,1,0,36,F,1,1,0,0,4,0,48,0,0.605429492,18,1
28827,2,NO,1,0,36,F,1,1,0,0,4,0,48,0,0.605429492,18,0
28829,2,NO,1,0,43,F,1,1,1,0,4,0,180,1,0.951323029,36,0
28831,2,NO,0,0,34,F,1,0,1,0,1,2,72,1,0.806451613,18,1
28833,2,NO,1,1,36,F,2,1,0,0,4,1,60,0,0.849043837,36,0
28835,1,NO,1,1,33,F,2,1,0,1,4,0,144,2,0.834843156,24,0
28837,1,NO,1,1,32,F,1,1,0,1,4,1,12,0,0.740321025,36,1
28839,2,NO,1,1,36,F,2,1,0,0,4,1,60,0,0.849043837,36,0
28841,1,NO,1,1,32,F,1,1,0,1,4,1,12,0,0.740321025,36,0
28843,1,NO,1,1,42,M,1,1,1,0,4,1,36,1,0.740562138,12,1
28845,1,NO,1,1,26,F,0,0,0,0,4,1,84,2,0.803495547,24,0
28847,0,YES,1,1,35,F,2,0,0,0,4,1,72,3,0.789013655,36,0
28849,2,NO,1,0,27,F,0,0,0,0,4,2,120,3,0.849871513,36,0
28851,0,YES,1,1,25,F,0,0,1,0,4,1,60,3,0.809356434,24,1
28853,0,YES,1,1,25,F,0,0,1,0,4,1,72,3,0.809356434,24,0
28855,2,NO,1,1,32,F,1,1,0,0,4,1,24,2,0.8892323,24,1
28857,2,NO,1,1,34,F,1,0,0,0,4,1,60,2,0.873693407,36,0
28859,2,NO,1,1,34,F,1,1,0,0,4,1,60,2,0.873693407,36,0
28861,2,NO,1,1,28,F,1,0,0,2,4,1,60,0,0.849802372,24,0
28863,2,NO,0,1,28,F,2,1,0,1,4,1,12,0,0.846039595,24,0
28865,0,YES,1,1,21,F,3,1,0,0,4,1,72,0,0.839161677,24,0
28867,1,NO,0,1,38,F,1,1,0,1,4,1,18,0,0.871883331,24,1
28869,2,NO,1,1,22,M,2,1,0,0,4,1,12,0,0.899795501,24,0
28871,1,NO,1,1,28,F,0,1,0,1,4,1,18,0,0.730526316,24,1
28873,0,YES,1,1,25,F,1,1,1,0,4,1,48,0,0.79452572,24,0
28875,2,NO,1,1,31,F,2,1,0,0,4,1,60,0,0.849056604,36,0
28877,0,YES,1,0,21,F,2,0,1,0,4,0,6,1,0.848920863,24,0
28879,2,NO,1,0,25,F,1,1,0,1,4,0,24,1,0.833464381,36,0
28881,2,NO,1,1,38,F,2,1,0,1,4,1,120,1,0.785054818,36,0
28883,2,NO,1,1,29,F,2,1,0,0,4,1,60,0,0.80278671,36,1
28885,0,YES,1,0,34,F,2,1,0,0,4,0,84,0,0.849884527,24,0
28887,1,NO,1,1,40,F,1,1,1,0,4,1,24,1,0.788499858,24,1
28889,2,NO,1,1,20,F,0,0,0,0,4,1,60,0,0.895345647,36,1
28891,2,NO,1,1,41,F,2,1,1,0,4,1,60,0,0.899129874,18,0
28893,1,NO,1,1,22,F,2,0,0,2,1,1,24,0,0.834335538,24,0
28895,2,NO,1,1,33,F,2,1,0,2,4,1,120,0,0.764102564,36,1
28897,0,YES,1,0,22,F,0,0,0,0,4,0,24,1,0.831388241,36,0
28899,1,NO,1,1,48,F,2,1,0,0,1,1,144,0,0.899782311,24,0
28901,0,YES,1,0,28,F,0,0,0,0,1,1,168,0,0.898334794,36,0
28903,1,NO,1,1,21,F,0,0,0,0,1,1,12,0,0.783725477,24,0
28905,2,NO,1,0,37,F,2,1,0,0,1,0,240,1,0.673626958,18,1
28907,0,YES,1,1,23,F,0,0,0,0,1,1,12,0,0.886114702,36,0
28909,0,YES,1,1,27,F,2,1,0,0,1,1,24,0,0.881012314,24,0
28911,2,NO,1,1,27,F,0,0,0,0,1,1,12,1,0.838506813,24,1
28913,0,YES,1,1,39,F,2,0,0,0,1,1,62,0,0.875508254,36,0
28915,0,YES,1,1,20,F,0,0,0,2,4,1,60,0,0.76398085,36,1
28917,2,NO,1,1,27,M,0,0,1,2,4,1,2,0,0.679345603,24,0
28919,2,NO,1,1,27,F,1,1,1,0,4,1,12,0,0.718049239,24,0
28921,1,NO,1,0,49,M,2,1,0,0,4,0,120,0,0.820984741,36,0
28923,0,YES,1,0,22,M,0,0,1,0,4,0,24,0,0.995525727,24,1
28925,2,NO,0,0,32,F,1,0,1,0,1,2,36,1,0.775,18,0
28927,2,NO,1,1,33,F,1,1,0,2,1,1,108,0,0.867572156,24,0
28929,2,NO,1,1,29,F,0,0,0,0,1,1,84,0,0.898671096,18,0
28931,1,NO,1,0,25,F,2,1,0,0,1,2,130,1,0.85,36,1
28933,0,YES,0,0,34,F,2,1,1,0,1,1,144,1,0.81300813,36,0
28935,2,NO,0,0,41,F,2,1,1,0,1,2,120,1,0.638461538,24,0
28937,1,NO,1,1,32,F,1,1,1,0,1,1,60,1,0.853658537,24,1
28939,0,YES,1,1,24,F,1,1,1,0,1,1,84,0,0.779569892,24,1
28941,0,YES,1,1,24,F,1,1,1,0,1,1,84,2,0.779569892,24,0
28943,1,NO,1,0,35,F,1,1,1,0,1,2,36,1,0.829268293,24,0
28945,1,NO,1,1,32,F,2,1,0,1,3,2,12,3,0.899782311,24,0
28947,1,NO,1,0,35,F,2,0,0,0,1,2,120,1,0.826910304,24,1
28949,0,YES,1,0,30,F,2,1,0,0,1,0,120,1,0.62441885,18,0
28951,2,NO,1,0,31,F,2,1,1,0,1,2,180,1,0.81300813,24,0
28953,2,NO,1,0,35,F,2,1,1,0,1,2,36,1,0.806683953,36,0
28955,2,NO,0,1,55,F,2,1,0,0,1,1,360,1,0.62410828,24,1
28957,1,NO,1,1,32,M,1,1,0,0,4,1,24,2,0.85698324,36,1
28959,0,YES,1,0,29,M,0,0,1,1,4,1,24,1,0.829197933,18,0
28961,0,YES,1,1,24,F,0,0,1,0,4,1,132,0,0.723127093,18,0
28963,1,NO,1,0,25,F,0,0,1,0,4,1,84,1,0.11848631,24,1
28965,0,YES,1,1,42,F,2,0,0,0,4,1,62,0,0.862670376,36,1
28967,0,YES,1,1,40,F,2,1,0,0,4,1,50,0,0.865557898,24,0
28969,2,NO,1,0,32,F,2,1,0,0,4,2,77,0,0.783366405,18,0
28971,0,YES,1,1,33,F,2,1,0,0,4,1,61,0,0.847445137,36,1
28973,2,NO,1,1,40,F,2,1,0,0,4,1,65,0,0.866721151,36,0
28975,2,NO,1,0,29,F,2,1,0,0,4,2,13,0,0.840459242,36,0
28977,1,NO,1,1,36,F,2,1,0,0,4,1,17,0,0.848918955,36,0
28979,2,NO,1,1,24,F,2,0,1,1,4,1,13,1,0.80118375,36,1
28981,0,YES,1,1,22,F,2,1,1,0,4,1,25,0,0.711820021,24,1
28983,0,YES,1,0,28,F,2,1,1,0,4,2,49,0,0.78408462,24,0
28985,1,NO,1,1,49,M,2,1,1,0,4,1,121,1,0.863657131,24,0
28987,2,NO,1,1,37,F,2,1,0,1,4,1,73,0,0.925940664,36,0
28989,1,NO,1,0,50,F,2,1,0,0,4,2,121,0,0.916019108,36,0
28991,2,NO,1,1,23,F,2,0,0,0,4,1,13,0,0.679429927,18,0
28993,1,NO,1,1,49,M,2,1,0,0,4,1,27,0,0.899040008,36,1
28995,0,YES,1,0,32,F,2,1,0,0,4,1,66,0,0.894512048,36,0
28997,0,YES,1,1,39,F,2,0,0,0,4,1,41,0,0.915883633,36,0
28999,2,NO,1,1,40,F,1,1,0,0,4,1,25,0,0.848987745,36,1
29001,0,YES,1,0,39,F,3,1,1,0,4,0,188,0,0.600575351,24,1
29003,0,YES,1,0,37,F,2,0,0,0,4,0,242,0,0.849461914,36,0
29005,0,YES,1,1,33,F,3,0,0,0,4,1,38,0,0.849998322,36,1
29007,0,YES,1,1,33,F,3,0,0,0,4,1,40,0,0.849998322,36,0
29009,2,NO,0,1,43,F,2,1,0,0,1,1,48,1,0.705281213,18,0
29011,1,NO,1,1,23,F,2,0,0,1,1,1,72,0,0.729975779,18,1
29013,0,YES,1,1,38,F,2,1,0,1,1,1,120,0,0.598242361,18,0
29015,2,NO,0,1,25,F,0,0,1,0,1,1,36,0,0.515966387,18,0
29017,0,YES,1,0,35,F,2,1,1,0,1,0,240,0,0.848784924,36,1
29019,2,NO,1,1,35,F,2,1,1,0,1,1,36,0,0.747457627,24,0
29021,1,NO,1,1,47,F,2,1,0,0,1,1,144,0,0.874616432,24,1
29023,2,NO,1,1,19,M,0,0,0,0,1,1,12,0,0.839812821,36,1
29025,2,NO,1,1,43,F,2,1,0,0,1,1,312,1,0.89121709,36,0
29027,0,YES,1,1,25,F,0,0,0,0,1,1,24,0,0.875987028,36,1
29029,1,NO,1,1,29,F,1,1,1,0,1,1,24,0,0.9,36,1
29031,2,NO,1,1,20,F,0,0,1,1,1,1,36,0,0.766913043,36,1
29033,0,YES,1,1,31,F,1,1,1,0,1,1,180,0,0.8985623,24,0
29035,2,NO,0,0,33,F,1,0,1,0,1,2,72,1,0.806451613,18,0
29037,1,NO,1,1,29,F,2,0,1,0,1,1,180,0,0.9,36,0
29039,1,NO,1,1,27,F,1,0,1,0,1,1,60,0,0.9,24,0
29041,1,NO,1,1,32,F,1,1,1,0,1,1,24,0,0.89,24,0
29043,0,YES,1,1,24,F,0,0,1,0,1,1,18,0,0.797314997,24,0
29045,2,NO,1,1,29,F,2,1,1,2,4,1,36,3,0.791666667,24,0
29047,0,YES,1,1,23,F,0,0,0,2,4,1,12,2,0.805174589,18,0
29049,1,NO,1,1,24,F,1,1,0,2,4,1,48,2,0.744786495,24,0
29051,2,NO,1,0,41,F,2,0,1,2,4,0,180,1,0.896898158,18,0
29053,2,NO,1,1,45,M,1,1,1,2,4,1,60,0,0.734090309,36,0
29055,2,NO,1,0,34,F,1,0,1,2,4,0,180,1,0.848774656,24,1
29057,2,NO,1,1,22,F,0,0,1,2,4,1,36,1,0.73021028,12,0
29059,0,YES,1,1,44,F,2,1,0,2,4,1,48,0,0.807946841,24,0
29061,0,YES,1,1,40,F,2,1,0,2,4,1,12,0,0.35455278,24,1
29063,1,NO,1,1,51,F,1,1,1,0,4,1,132,2,0.501512897,24,1
29065,2,NO,1,1,26,F,3,1,1,2,4,1,24,0,0.808488358,24,1
29067,1,NO,1,1,25,F,2,0,0,2,4,1,24,0,0.757077024,18,1
29069,0,YES,1,1,32,F,2,1,0,0,4,1,24,0,0.731816154,18,1
29071,1,NO,1,1,23,F,2,0,1,2,4,1,24,0,0.845177942,24,1
29073,1,NO,1,1,28,F,2,1,0,0,4,1,24,0,0.740618828,24,0
29075,2,NO,1,1,26,F,2,0,1,2,4,1,96,0,0.69124424,18,0
29077,2,NO,1,1,28,F,2,1,0,0,4,1,36,0,0.752151152,24,0
29079,1,NO,1,1,27,F,2,1,0,0,4,1,24,0,0.816883379,24,0
29081,2,NO,1,1,28,F,2,1,0,0,4,1,120,0,0.752151152,24,1
29083,0,YES,1,1,21,F,2,0,1,1,4,1,24,0,0.732680939,24,0
29085,1,NO,1,0,45,F,3,1,0,0,1,2,48,3,0.782513433,36,0
29087,1,NO,1,1,23,F,0,0,0,1,1,1,96,3,0.531914894,36,0
29089,0,YES,1,1,47,F,3,1,0,0,4,1,97,0,0.849560183,24,0
29091,2,NO,1,0,33,F,3,1,0,0,4,0,66,0,0.728698579,18,0
29093,2,NO,1,1,28,F,3,1,0,0,4,1,26,0,0.848519267,24,0
29095,0,YES,0,1,23,F,1,0,0,0,4,1,30,0,0.842210334,18,1
29097,0,YES,1,1,22,F,1,0,0,1,4,1,48,0,0.767436761,24,0
29099,2,NO,1,1,32,F,1,1,1,1,4,1,84,0,0.73436313,18,0
29101,2,NO,1,1,45,F,1,1,0,0,4,1,120,0,0.8106172,24,1
29103,0,YES,1,1,29,F,1,1,0,1,4,1,144,0,0.730255028,24,1
29105,2,NO,1,1,19,F,1,0,1,2,4,1,24,0,0.708962321,18,1
29107,1,NO,0,1,34,F,1,1,1,1,4,1,24,1,0.65446552,12,0
29109,0,YES,0,1,38,F,1,1,1,0,4,1,36,0,0.895381715,36,0
29111,0,YES,1,1,23,F,1,0,1,1,4,1,12,0,0.725922174,18,0
29113,0,YES,1,1,23,F,1,0,1,1,4,1,12,0,0.725750646,18,1
29115,1,NO,1,1,26,F,1,1,1,1,4,1,12,0,0.826759914,24,1
29117,2,NO,1,1,26,F,0,1,1,2,4,1,12,0,0.808488358,24,1
29119,0,YES,1,1,31,F,0,1,1,2,4,1,12,0,0.848441547,36,0
29121,1,NO,1,1,50,F,2,1,0,0,4,1,240,0,0.848574724,24,1
29123,1,NO,1,0,36,F,3,1,1,2,4,0,60,1,0.889767672,24,0
29125,0,YES,1,1,47,F,3,1,0,2,4,1,180,0,0.848574724,24,0
29127,1,NO,1,0,44,F,2,1,0,2,4,0,240,0,0.767878122,36,1
29129,0,YES,1,1,20,F,0,0,1,1,4,1,12,0,0.681210511,18,1
29131,0,YES,1,0,38,F,2,1,0,0,4,0,60,0,0.718570879,18,1
29133,1,NO,1,0,43,F,2,1,0,0,4,0,96,2,0.83045749,24,1
29135,1,NO,1,0,43,F,2,1,1,0,4,0,96,2,0.83045749,24,1
29137,0,YES,1,1,20,F,0,0,1,0,4,1,12,0,0.681210511,18,0
29139,0,YES,1,1,22,F,0,0,0,0,4,1,12,2,0.84878341,24,0
29141,2,NO,1,1,23,F,0,0,0,0,4,1,12,2,0.847480071,24,0
29143,2,NO,1,0,51,F,2,1,0,0,4,0,360,3,0.798228996,24,0
29145,0,YES,1,1,24,F,0,0,1,2,4,1,24,2,0.936473334,24,0
29147,0,YES,1,0,32,F,2,1,0,0,1,0,60,1,0.670037157,24,1
29149,0,YES,1,0,32,F,2,1,0,2,1,0,96,0,0.898804405,24,0
